rank,song,artist,year,song_id,word,sentiment_afinn,sentiment_bing,sentiment_nrc
89,rico suave,gerardo,1991,2503,love,3,positive,joy
89,rico suave,gerardo,1991,2503,love,3,positive,positive
94,opp,naughty by nature,1991,2507,love,3,positive,joy
94,opp,naughty by nature,1991,2507,love,3,positive,positive
95,freedom 90,george michael,1991,2508,love,3,positive,joy
95,freedom 90,george michael,1991,2508,love,3,positive,positive
96,i saw red,warrant,1991,2509,love,3,positive,joy
96,i saw red,warrant,1991,2509,love,3,positive,positive
96,i saw red,warrant,1991,2509,love,3,positive,joy
96,i saw red,warrant,1991,2509,love,3,positive,positive
96,i saw red,warrant,1991,2509,love,3,positive,joy
96,i saw red,warrant,1991,2509,love,3,positive,positive
96,i saw red,warrant,1991,2509,love,3,positive,joy
96,i saw red,warrant,1991,2509,love,3,positive,positive
97,miles away,winger,1991,2510,love,3,positive,joy
97,miles away,winger,1991,2510,love,3,positive,positive
97,miles away,winger,1991,2510,love,3,positive,joy
97,miles away,winger,1991,2510,love,3,positive,positive
100,shiny happy people,rem,1991,2512,love,3,positive,joy
100,shiny happy people,rem,1991,2512,love,3,positive,positive
100,shiny happy people,rem,1991,2512,love,3,positive,joy
100,shiny happy people,rem,1991,2512,love,3,positive,positive
100,shiny happy people,rem,1991,2512,love,3,positive,joy
100,shiny happy people,rem,1991,2512,love,3,positive,positive
100,shiny happy people,rem,1991,2512,love,3,positive,joy
100,shiny happy people,rem,1991,2512,love,3,positive,positive
100,shiny happy people,rem,1991,2512,love,3,positive,joy
100,shiny happy people,rem,1991,2512,love,3,positive,positive
1,end of the road,boyz ii men,1992,2513,love,3,positive,joy
1,end of the road,boyz ii men,1992,2513,love,3,positive,positive
1,end of the road,boyz ii men,1992,2513,love,3,positive,joy
1,end of the road,boyz ii men,1992,2513,love,3,positive,positive
1,end of the road,boyz ii men,1992,2513,love,3,positive,joy
1,end of the road,boyz ii men,1992,2513,love,3,positive,positive
1,end of the road,boyz ii men,1992,2513,love,3,positive,joy
1,end of the road,boyz ii men,1992,2513,love,3,positive,positive
1,end of the road,boyz ii men,1992,2513,love,3,positive,joy
1,end of the road,boyz ii men,1992,2513,love,3,positive,positive
1,end of the road,boyz ii men,1992,2513,love,3,positive,joy
1,end of the road,boyz ii men,1992,2513,love,3,positive,positive
3,jump,kris kross,1992,2515,love,3,positive,joy
3,jump,kris kross,1992,2515,love,3,positive,positive
4,save the best for last,vanessa williams,1992,2516,love,3,positive,joy
4,save the best for last,vanessa williams,1992,2516,love,3,positive,positive
4,save the best for last,vanessa williams,1992,2516,love,3,positive,joy
4,save the best for last,vanessa williams,1992,2516,love,3,positive,positive
5,babybabybaby,tlc,1992,2517,love,3,positive,joy
5,babybabybaby,tlc,1992,2517,love,3,positive,positive
5,babybabybaby,tlc,1992,2517,love,3,positive,joy
5,babybabybaby,tlc,1992,2517,love,3,positive,positive
5,babybabybaby,tlc,1992,2517,love,3,positive,joy
5,babybabybaby,tlc,1992,2517,love,3,positive,positive
5,babybabybaby,tlc,1992,2517,love,3,positive,joy
5,babybabybaby,tlc,1992,2517,love,3,positive,positive
5,babybabybaby,tlc,1992,2517,love,3,positive,joy
5,babybabybaby,tlc,1992,2517,love,3,positive,positive
5,babybabybaby,tlc,1992,2517,love,3,positive,joy
5,babybabybaby,tlc,1992,2517,love,3,positive,positive
5,babybabybaby,tlc,1992,2517,love,3,positive,joy
5,babybabybaby,tlc,1992,2517,love,3,positive,positive
5,babybabybaby,tlc,1992,2517,love,3,positive,joy
5,babybabybaby,tlc,1992,2517,love,3,positive,positive
5,babybabybaby,tlc,1992,2517,love,3,positive,joy
5,babybabybaby,tlc,1992,2517,love,3,positive,positive
5,babybabybaby,tlc,1992,2517,love,3,positive,joy
5,babybabybaby,tlc,1992,2517,love,3,positive,positive
7,my lovin youre never gonna get it,en vogue,1992,2519,love,3,positive,joy
7,my lovin youre never gonna get it,en vogue,1992,2519,love,3,positive,positive
7,my lovin youre never gonna get it,en vogue,1992,2519,love,3,positive,joy
7,my lovin youre never gonna get it,en vogue,1992,2519,love,3,positive,positive
7,my lovin youre never gonna get it,en vogue,1992,2519,love,3,positive,joy
7,my lovin youre never gonna get it,en vogue,1992,2519,love,3,positive,positive
7,my lovin youre never gonna get it,en vogue,1992,2519,love,3,positive,joy
7,my lovin youre never gonna get it,en vogue,1992,2519,love,3,positive,positive
7,my lovin youre never gonna get it,en vogue,1992,2519,love,3,positive,joy
7,my lovin youre never gonna get it,en vogue,1992,2519,love,3,positive,positive
8,under the bridge,red hot chili peppers,1992,2520,love,3,positive,joy
8,under the bridge,red hot chili peppers,1992,2520,love,3,positive,positive
8,under the bridge,red hot chili peppers,1992,2520,love,3,positive,joy
8,under the bridge,red hot chili peppers,1992,2520,love,3,positive,positive
8,under the bridge,red hot chili peppers,1992,2520,love,3,positive,joy
8,under the bridge,red hot chili peppers,1992,2520,love,3,positive,positive
8,under the bridge,red hot chili peppers,1992,2520,love,3,positive,joy
8,under the bridge,red hot chili peppers,1992,2520,love,3,positive,positive
8,under the bridge,red hot chili peppers,1992,2520,love,3,positive,joy
8,under the bridge,red hot chili peppers,1992,2520,love,3,positive,positive
8,under the bridge,red hot chili peppers,1992,2520,love,3,positive,joy
8,under the bridge,red hot chili peppers,1992,2520,love,3,positive,positive
8,under the bridge,red hot chili peppers,1992,2520,love,3,positive,joy
8,under the bridge,red hot chili peppers,1992,2520,love,3,positive,positive
9,all 4 love,color me badd,1992,2521,love,3,positive,joy
9,all 4 love,color me badd,1992,2521,love,3,positive,positive
9,all 4 love,color me badd,1992,2521,love,3,positive,joy
9,all 4 love,color me badd,1992,2521,love,3,positive,positive
9,all 4 love,color me badd,1992,2521,love,3,positive,joy
9,all 4 love,color me badd,1992,2521,love,3,positive,positive
9,all 4 love,color me badd,1992,2521,love,3,positive,joy
9,all 4 love,color me badd,1992,2521,love,3,positive,positive
9,all 4 love,color me badd,1992,2521,love,3,positive,joy
9,all 4 love,color me badd,1992,2521,love,3,positive,positive
9,all 4 love,color me badd,1992,2521,love,3,positive,joy
9,all 4 love,color me badd,1992,2521,love,3,positive,positive
9,all 4 love,color me badd,1992,2521,love,3,positive,joy
9,all 4 love,color me badd,1992,2521,love,3,positive,positive
9,all 4 love,color me badd,1992,2521,love,3,positive,joy
9,all 4 love,color me badd,1992,2521,love,3,positive,positive
9,all 4 love,color me badd,1992,2521,love,3,positive,joy
9,all 4 love,color me badd,1992,2521,love,3,positive,positive
9,all 4 love,color me badd,1992,2521,love,3,positive,joy
9,all 4 love,color me badd,1992,2521,love,3,positive,positive
9,all 4 love,color me badd,1992,2521,love,3,positive,joy
9,all 4 love,color me badd,1992,2521,love,3,positive,positive
9,all 4 love,color me badd,1992,2521,love,3,positive,joy
9,all 4 love,color me badd,1992,2521,love,3,positive,positive
9,all 4 love,color me badd,1992,2521,love,3,positive,joy
9,all 4 love,color me badd,1992,2521,love,3,positive,positive
9,all 4 love,color me badd,1992,2521,love,3,positive,joy
9,all 4 love,color me badd,1992,2521,love,3,positive,positive
9,all 4 love,color me badd,1992,2521,love,3,positive,joy
9,all 4 love,color me badd,1992,2521,love,3,positive,positive
9,all 4 love,color me badd,1992,2521,love,3,positive,joy
9,all 4 love,color me badd,1992,2521,love,3,positive,positive
11,i love your smile,shanice,1992,2523,love,3,positive,joy
11,i love your smile,shanice,1992,2523,love,3,positive,positive
11,i love your smile,shanice,1992,2523,love,3,positive,joy
11,i love your smile,shanice,1992,2523,love,3,positive,positive
11,i love your smile,shanice,1992,2523,love,3,positive,joy
11,i love your smile,shanice,1992,2523,love,3,positive,positive
11,i love your smile,shanice,1992,2523,love,3,positive,joy
11,i love your smile,shanice,1992,2523,love,3,positive,positive
11,i love your smile,shanice,1992,2523,love,3,positive,joy
11,i love your smile,shanice,1992,2523,love,3,positive,positive
11,i love your smile,shanice,1992,2523,love,3,positive,joy
11,i love your smile,shanice,1992,2523,love,3,positive,positive
11,i love your smile,shanice,1992,2523,love,3,positive,joy
11,i love your smile,shanice,1992,2523,love,3,positive,positive
11,i love your smile,shanice,1992,2523,love,3,positive,joy
11,i love your smile,shanice,1992,2523,love,3,positive,positive
11,i love your smile,shanice,1992,2523,love,3,positive,joy
11,i love your smile,shanice,1992,2523,love,3,positive,positive
11,i love your smile,shanice,1992,2523,love,3,positive,joy
11,i love your smile,shanice,1992,2523,love,3,positive,positive
11,i love your smile,shanice,1992,2523,love,3,positive,joy
11,i love your smile,shanice,1992,2523,love,3,positive,positive
12,to be with you,mr big,1992,2524,love,3,positive,joy
12,to be with you,mr big,1992,2524,love,3,positive,positive
13,im too sexy,right said fred,1992,2525,love,3,positive,joy
13,im too sexy,right said fred,1992,2525,love,3,positive,positive
13,im too sexy,right said fred,1992,2525,love,3,positive,joy
13,im too sexy,right said fred,1992,2525,love,3,positive,positive
13,im too sexy,right said fred,1992,2525,love,3,positive,joy
13,im too sexy,right said fred,1992,2525,love,3,positive,positive
13,im too sexy,right said fred,1992,2525,love,3,positive,joy
13,im too sexy,right said fred,1992,2525,love,3,positive,positive
16,ill be there,mariah carey,1992,2528,love,3,positive,joy
16,ill be there,mariah carey,1992,2528,love,3,positive,positive
16,ill be there,mariah carey,1992,2528,love,3,positive,joy
16,ill be there,mariah carey,1992,2528,love,3,positive,positive
16,ill be there,mariah carey,1992,2528,love,3,positive,joy
16,ill be there,mariah carey,1992,2528,love,3,positive,positive
16,ill be there,mariah carey,1992,2528,love,3,positive,joy
16,ill be there,mariah carey,1992,2528,love,3,positive,positive
17,november rain,guns n roses,1992,2529,love,3,positive,joy
17,november rain,guns n roses,1992,2529,love,3,positive,positive
17,november rain,guns n roses,1992,2529,love,3,positive,joy
17,november rain,guns n roses,1992,2529,love,3,positive,positive
17,november rain,guns n roses,1992,2529,love,3,positive,joy
17,november rain,guns n roses,1992,2529,love,3,positive,positive
17,november rain,guns n roses,1992,2529,love,3,positive,joy
17,november rain,guns n roses,1992,2529,love,3,positive,positive
17,november rain,guns n roses,1992,2529,love,3,positive,joy
17,november rain,guns n roses,1992,2529,love,3,positive,positive
18,life is a highway,tom cochrane,1992,2530,love,3,positive,joy
18,life is a highway,tom cochrane,1992,2530,love,3,positive,positive
19,remember the time,michael jackson,1992,2531,love,3,positive,joy
19,remember the time,michael jackson,1992,2531,love,3,positive,positive
19,remember the time,michael jackson,1992,2531,love,3,positive,joy
19,remember the time,michael jackson,1992,2531,love,3,positive,positive
19,remember the time,michael jackson,1992,2531,love,3,positive,joy
19,remember the time,michael jackson,1992,2531,love,3,positive,positive
19,remember the time,michael jackson,1992,2531,love,3,positive,joy
19,remember the time,michael jackson,1992,2531,love,3,positive,positive
19,remember the time,michael jackson,1992,2531,love,3,positive,joy
19,remember the time,michael jackson,1992,2531,love,3,positive,positive
19,remember the time,michael jackson,1992,2531,love,3,positive,joy
19,remember the time,michael jackson,1992,2531,love,3,positive,positive
19,remember the time,michael jackson,1992,2531,love,3,positive,joy
19,remember the time,michael jackson,1992,2531,love,3,positive,positive
19,remember the time,michael jackson,1992,2531,love,3,positive,joy
19,remember the time,michael jackson,1992,2531,love,3,positive,positive
19,remember the time,michael jackson,1992,2531,love,3,positive,joy
19,remember the time,michael jackson,1992,2531,love,3,positive,positive
19,remember the time,michael jackson,1992,2531,love,3,positive,joy
19,remember the time,michael jackson,1992,2531,love,3,positive,positive
20,finally,cece peniston,1992,2532,love,3,positive,joy
20,finally,cece peniston,1992,2532,love,3,positive,positive
22,sometimes love just aint enough,patty smyth,1992,2534,love,3,positive,joy
22,sometimes love just aint enough,patty smyth,1992,2534,love,3,positive,positive
22,sometimes love just aint enough,patty smyth,1992,2534,love,3,positive,joy
22,sometimes love just aint enough,patty smyth,1992,2534,love,3,positive,positive
22,sometimes love just aint enough,patty smyth,1992,2534,love,3,positive,joy
22,sometimes love just aint enough,patty smyth,1992,2534,love,3,positive,positive
22,sometimes love just aint enough,patty smyth,1992,2534,love,3,positive,joy
22,sometimes love just aint enough,patty smyth,1992,2534,love,3,positive,positive
25,diamonds and pearls,prince and the new power generation,1992,2537,love,3,positive,joy
25,diamonds and pearls,prince and the new power generation,1992,2537,love,3,positive,positive
25,diamonds and pearls,prince and the new power generation,1992,2537,love,3,positive,joy
25,diamonds and pearls,prince and the new power generation,1992,2537,love,3,positive,positive
25,diamonds and pearls,prince and the new power generation,1992,2537,love,3,positive,joy
25,diamonds and pearls,prince and the new power generation,1992,2537,love,3,positive,positive
25,diamonds and pearls,prince and the new power generation,1992,2537,love,3,positive,joy
25,diamonds and pearls,prince and the new power generation,1992,2537,love,3,positive,positive
25,diamonds and pearls,prince and the new power generation,1992,2537,love,3,positive,joy
25,diamonds and pearls,prince and the new power generation,1992,2537,love,3,positive,positive
25,diamonds and pearls,prince and the new power generation,1992,2537,love,3,positive,joy
25,diamonds and pearls,prince and the new power generation,1992,2537,love,3,positive,positive
25,diamonds and pearls,prince and the new power generation,1992,2537,love,3,positive,joy
25,diamonds and pearls,prince and the new power generation,1992,2537,love,3,positive,positive
25,diamonds and pearls,prince and the new power generation,1992,2537,love,3,positive,joy
25,diamonds and pearls,prince and the new power generation,1992,2537,love,3,positive,positive
26,dont let the sun go down on me,george michael and elton john,1992,2538,love,3,positive,joy
26,dont let the sun go down on me,george michael and elton john,1992,2538,love,3,positive,positive
26,dont let the sun go down on me,george michael and elton john,1992,2538,love,3,positive,joy
26,dont let the sun go down on me,george michael and elton john,1992,2538,love,3,positive,positive
26,dont let the sun go down on me,george michael and elton john,1992,2538,love,3,positive,joy
26,dont let the sun go down on me,george michael and elton john,1992,2538,love,3,positive,positive
27,masterpiece,atlantic starr,1992,2539,love,3,positive,joy
27,masterpiece,atlantic starr,1992,2539,love,3,positive,positive
27,masterpiece,atlantic starr,1992,2539,love,3,positive,joy
27,masterpiece,atlantic starr,1992,2539,love,3,positive,positive
27,masterpiece,atlantic starr,1992,2539,love,3,positive,joy
27,masterpiece,atlantic starr,1992,2539,love,3,positive,positive
27,masterpiece,atlantic starr,1992,2539,love,3,positive,joy
27,masterpiece,atlantic starr,1992,2539,love,3,positive,positive
28,if you asked me to,celine dion,1992,2540,love,3,positive,joy
28,if you asked me to,celine dion,1992,2540,love,3,positive,positive
28,if you asked me to,celine dion,1992,2540,love,3,positive,joy
28,if you asked me to,celine dion,1992,2540,love,3,positive,positive
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,joy
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,positive
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,joy
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,positive
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,joy
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,positive
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,joy
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,positive
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,joy
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,positive
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,joy
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,positive
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,joy
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,positive
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,joy
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,positive
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,joy
29,giving him something he can feel,en vogue,1992,2541,love,3,positive,positive
33,humpin around,bobby brown,1992,2545,love,3,positive,joy
33,humpin around,bobby brown,1992,2545,love,3,positive,positive
33,humpin around,bobby brown,1992,2545,love,3,positive,joy
33,humpin around,bobby brown,1992,2545,love,3,positive,positive
33,humpin around,bobby brown,1992,2545,love,3,positive,joy
33,humpin around,bobby brown,1992,2545,love,3,positive,positive
33,humpin around,bobby brown,1992,2545,love,3,positive,joy
33,humpin around,bobby brown,1992,2545,love,3,positive,positive
33,humpin around,bobby brown,1992,2545,love,3,positive,joy
33,humpin around,bobby brown,1992,2545,love,3,positive,positive
34,damn i wish i was your lover,sophie b hawkins,1992,2546,love,3,positive,joy
34,damn i wish i was your lover,sophie b hawkins,1992,2546,love,3,positive,positive
34,damn i wish i was your lover,sophie b hawkins,1992,2546,love,3,positive,joy
34,damn i wish i was your lover,sophie b hawkins,1992,2546,love,3,positive,positive
35,tell me what you want me to do,tevin campbell,1992,2547,love,3,positive,joy
35,tell me what you want me to do,tevin campbell,1992,2547,love,3,positive,positive
35,tell me what you want me to do,tevin campbell,1992,2547,love,3,positive,joy
35,tell me what you want me to do,tevin campbell,1992,2547,love,3,positive,positive
35,tell me what you want me to do,tevin campbell,1992,2547,love,3,positive,joy
35,tell me what you want me to do,tevin campbell,1992,2547,love,3,positive,positive
35,tell me what you want me to do,tevin campbell,1992,2547,love,3,positive,joy
35,tell me what you want me to do,tevin campbell,1992,2547,love,3,positive,positive
35,tell me what you want me to do,tevin campbell,1992,2547,love,3,positive,joy
35,tell me what you want me to do,tevin campbell,1992,2547,love,3,positive,positive
35,tell me what you want me to do,tevin campbell,1992,2547,love,3,positive,joy
35,tell me what you want me to do,tevin campbell,1992,2547,love,3,positive,positive
35,tell me what you want me to do,tevin campbell,1992,2547,love,3,positive,joy
35,tell me what you want me to do,tevin campbell,1992,2547,love,3,positive,positive
35,tell me what you want me to do,tevin campbell,1992,2547,love,3,positive,joy
35,tell me what you want me to do,tevin campbell,1992,2547,love,3,positive,positive
36,aint 2 proud 2 beg,tlc,1992,2548,love,3,positive,joy
36,aint 2 proud 2 beg,tlc,1992,2548,love,3,positive,positive
36,aint 2 proud 2 beg,tlc,1992,2548,love,3,positive,joy
36,aint 2 proud 2 beg,tlc,1992,2548,love,3,positive,positive
39,bohemian rhapsody,queen,1992,2551,love,3,positive,joy
39,bohemian rhapsody,queen,1992,2551,love,3,positive,positive
41,the best things in life are free,luther vandross and janet jackson,1992,2553,love,3,positive,joy
41,the best things in life are free,luther vandross and janet jackson,1992,2553,love,3,positive,positive
41,the best things in life are free,luther vandross and janet jackson,1992,2553,love,3,positive,joy
41,the best things in life are free,luther vandross and janet jackson,1992,2553,love,3,positive,positive
41,the best things in life are free,luther vandross and janet jackson,1992,2553,love,3,positive,joy
41,the best things in life are free,luther vandross and janet jackson,1992,2553,love,3,positive,positive
43,the one,elton john,1992,2555,love,3,positive,joy
43,the one,elton john,1992,2555,love,3,positive,positive
43,the one,elton john,1992,2555,love,3,positive,joy
43,the one,elton john,1992,2555,love,3,positive,positive
47,please dont go,kws,1992,2558,love,3,positive,joy
47,please dont go,kws,1992,2558,love,3,positive,positive
47,please dont go,kws,1992,2558,love,3,positive,joy
47,please dont go,kws,1992,2558,love,3,positive,positive
47,please dont go,kws,1992,2558,love,3,positive,joy
47,please dont go,kws,1992,2558,love,3,positive,positive
47,please dont go,kws,1992,2558,love,3,positive,joy
47,please dont go,kws,1992,2558,love,3,positive,positive
47,please dont go,kws,1992,2558,love,3,positive,joy
47,please dont go,kws,1992,2558,love,3,positive,positive
47,please dont go,kws,1992,2558,love,3,positive,joy
47,please dont go,kws,1992,2558,love,3,positive,positive
47,please dont go,kws,1992,2558,love,3,positive,joy
47,please dont go,kws,1992,2558,love,3,positive,positive
48,breakin my heart pretty brown eyes,mint condition,1992,2559,love,3,positive,joy
48,breakin my heart pretty brown eyes,mint condition,1992,2559,love,3,positive,positive
48,breakin my heart pretty brown eyes,mint condition,1992,2559,love,3,positive,joy
48,breakin my heart pretty brown eyes,mint condition,1992,2559,love,3,positive,positive
48,breakin my heart pretty brown eyes,mint condition,1992,2559,love,3,positive,joy
48,breakin my heart pretty brown eyes,mint condition,1992,2559,love,3,positive,positive
48,breakin my heart pretty brown eyes,mint condition,1992,2559,love,3,positive,joy
48,breakin my heart pretty brown eyes,mint condition,1992,2559,love,3,positive,positive
49,wishing on a star,the cover girls,1992,2560,love,3,positive,joy
49,wishing on a star,the cover girls,1992,2560,love,3,positive,positive
51,id die without you,pm dawn,1992,2561,love,3,positive,joy
51,id die without you,pm dawn,1992,2561,love,3,positive,positive
54,when a man loves a woman,michael bolton,1992,2564,love,3,positive,joy
54,when a man loves a woman,michael bolton,1992,2564,love,3,positive,positive
57,mysterious ways,u2,1992,2567,love,3,positive,joy
57,mysterious ways,u2,1992,2567,love,3,positive,positive
57,mysterious ways,u2,1992,2567,love,3,positive,joy
57,mysterious ways,u2,1992,2567,love,3,positive,positive
58,too funky,george michael,1992,2568,love,3,positive,joy
58,too funky,george michael,1992,2568,love,3,positive,positive
58,too funky,george michael,1992,2568,love,3,positive,joy
58,too funky,george michael,1992,2568,love,3,positive,positive
60,one,u2,1992,2570,love,3,positive,joy
60,one,u2,1992,2570,love,3,positive,positive
60,one,u2,1992,2570,love,3,positive,joy
60,one,u2,1992,2570,love,3,positive,positive
60,one,u2,1992,2570,love,3,positive,joy
60,one,u2,1992,2570,love,3,positive,positive
60,one,u2,1992,2570,love,3,positive,joy
60,one,u2,1992,2570,love,3,positive,positive
60,one,u2,1992,2570,love,3,positive,joy
60,one,u2,1992,2570,love,3,positive,positive
60,one,u2,1992,2570,love,3,positive,joy
60,one,u2,1992,2570,love,3,positive,positive
60,one,u2,1992,2570,love,3,positive,joy
60,one,u2,1992,2570,love,3,positive,positive
60,one,u2,1992,2570,love,3,positive,joy
60,one,u2,1992,2570,love,3,positive,positive
63,the way i feel about you,karyn white,1992,2573,love,3,positive,joy
63,the way i feel about you,karyn white,1992,2573,love,3,positive,positive
63,the way i feel about you,karyn white,1992,2573,love,3,positive,joy
63,the way i feel about you,karyn white,1992,2573,love,3,positive,positive
63,the way i feel about you,karyn white,1992,2573,love,3,positive,joy
63,the way i feel about you,karyn white,1992,2573,love,3,positive,positive
63,the way i feel about you,karyn white,1992,2573,love,3,positive,joy
63,the way i feel about you,karyn white,1992,2573,love,3,positive,positive
66,in the closet,michael jackson,1992,2576,love,3,positive,joy
66,in the closet,michael jackson,1992,2576,love,3,positive,positive
69,wildside,marky mark and the funky bunch,1992,2579,love,3,positive,joy
69,wildside,marky mark and the funky bunch,1992,2579,love,3,positive,positive
71,friday im in love,the cure,1992,2580,love,3,positive,joy
71,friday im in love,the cure,1992,2580,love,3,positive,positive
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,joy
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,positive
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,joy
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,positive
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,joy
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,positive
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,joy
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,positive
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,joy
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,positive
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,joy
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,positive
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,joy
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,positive
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,joy
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,positive
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,joy
73,blowing kisses in the wind,paula abdul,1992,2582,love,3,positive,positive
78,back to the hotel,n2deep,1992,2586,love,3,positive,joy
78,back to the hotel,n2deep,1992,2586,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
79,everything changes,kathy troccoli,1992,2587,love,3,positive,joy
79,everything changes,kathy troccoli,1992,2587,love,3,positive,positive
80,have you ever needed someone so bad,def leppard,1992,2588,love,3,positive,joy
80,have you ever needed someone so bad,def leppard,1992,2588,love,3,positive,positive
81,take this heart,richard marx,1992,2589,love,3,positive,joy
81,take this heart,richard marx,1992,2589,love,3,positive,positive
82,when i look into your eyes,firehouse,1992,2590,love,3,positive,joy
82,when i look into your eyes,firehouse,1992,2590,love,3,positive,positive
82,when i look into your eyes,firehouse,1992,2590,love,3,positive,joy
82,when i look into your eyes,firehouse,1992,2590,love,3,positive,positive
82,when i look into your eyes,firehouse,1992,2590,love,3,positive,joy
82,when i look into your eyes,firehouse,1992,2590,love,3,positive,positive
82,when i look into your eyes,firehouse,1992,2590,love,3,positive,joy
